entity_id,src,dst,match_type,score,reason
17179869215,17179869215,17179890961,det_domain_cc,100.0,same domain+country: drpiave.com|US
17179869216,17179869216,17179890118,det_domain_cc,100.0,same domain+country: nisigroup.it|IT
17179869218,17179869218,17179876886,det_domain_cc,100.0,same domain+country: hensleigh-wooden-flooring.co.uk|GB
17179869220,17179869220,17179880662,det_domain_cc,100.0,same domain+country: nob.com.br|BR
17179869222,17179869222,17179870044,det_domain_cc,100.0,same domain+country: audiobrain.com|US
17179869222,17179869222,17179870865,det_domain_cc,100.0,same domain+country: audiobrain.com|US
17179869223,17179869223,17179902468,det_domain_cc,100.0,same domain+country: belloskinco.com|AU
17179869224,17179869224,17179871018,det_phone_cc,100.0,same phone+country: +14169486132|CA
17179869225,17179869225,17179884250,det_phone_cc,100.0,same phone+country: +16172074112|US
17179869229,17179869229,17179883952,det_domain_cc,100.0,same domain+country: gruppocae.it|IT
17179869230,17179869230,17179870568,det_domain_cc,100.0,same domain+country: ultrapetroleum.com.au|AU
17179869230,17179869230,17179891123,det_domain_cc,100.0,same domain+country: ultrapetroleum.com.au|AU
17179869231,17179869231,17179871974,det_domain_cc,100.0,same domain+country: intercars.cz|CZ
17179869231,17179869231,17179876819,det_domain_cc,100.0,same domain+country: intercars.cz|CZ
17179869231,17179869231,17179879531,det_domain_cc,100.0,same domain+country: intercars.cz|CZ
17179869231,17179869231,17179894054,det_domain_cc,100.0,same domain+country: intercars.cz|CZ
17179869231,17179869231,17179895338,det_domain_cc,100.0,same domain+country: intercars.cz|CZ
17179869232,17179869232,17179901569,det_domain_cc,100.0,same domain+country: richpalmerpt.co.uk|GB
17179869233,17179869233,17179888204,det_domain_cc,100.0,same domain+country: grossandschuster.com|US
17179869233,17179869233,17179890560,det_domain_cc,100.0,same domain+country: grossandschuster.com|US
17179869233,17179869233,17179900899,det_domain_cc,100.0,same domain+country: grossandschuster.com|US
17179869234,17179869234,17179887851,det_domain_cc,100.0,same domain+country: oftur.com.tr|TR
17179869234,17179869234,17179896578,det_domain_cc,100.0,same domain+country: oftur.com.tr|TR
17179869237,17179869237,17179885233,det_domain_cc,100.0,same domain+country: paulsliquor.com.au|AU
17179869238,17179869238,17179885230,fuzzy_name_plus,100.0,"name_score=100.0, block=geo1:SA|riyadh"
17179869238,17179869238,17179888237,fuzzy_name_plus,100.0,"name_score=100.0, block=geo1:SA|riyadh"
17179869239,17179869239,17179875868,det_domain_cc,100.0,same domain+country: regents.ac.uk|GB
17179869239,17179869239,17179883311,det_domain_cc,100.0,same domain+country: regents.ac.uk|GB
17179869239,17179869239,17179893988,det_domain_cc,100.0,same domain+country: regents.ac.uk|GB
17179869239,17179869239,17179899848,det_domain_cc,100.0,same domain+country: regents.ac.uk|GB
17179869243,17179869243,17179884235,det_domain_cc,100.0,same domain+country: acti-sol.ca|CA
17179869243,17179869243,17179888570,det_domain_cc,100.0,same domain+country: acti-sol.ca|CA
17179869245,17179869245,17179889586,det_domain_cc,100.0,same domain+country: kirklandtownlibrary.org|US
17179869246,17179869246,17179884813,det_domain_cc,100.0,same domain+country: elektro-weidacher.de|DE
17179869248,17179869248,17179871669,det_domain_cc,100.0,same domain+country: cuisitec.be|BE
17179869248,17179869248,17179876288,fuzzy_name_plus,100.0,"name_score=100.0, block=geo1:BE|andenne"
17179869248,17179869248,17179898572,det_domain_cc,100.0,same domain+country: cuisitec.be|BE
17179869249,17179869249,17179870031,det_domain_cc,100.0,same domain+country: sslpools.co.uk|GB
17179869252,17179869252,17179881428,det_domain_cc,100.0,same domain+country: pubblicarsystem.it|IT
17179869253,17179869253,17179881023,det_domain_cc,100.0,same domain+country: bcplaythings.com|CA
17179869253,17179869253,17179884850,det_domain_cc,100.0,same domain+country: bcplaythings.com|CA
17179869253,17179869253,17179890795,det_domain_cc,100.0,same domain+country: bcplaythings.com|CA
17179869253,17179869253,17179901537,det_phone_cc,100.0,same phone+country: +16049864111|CA
17179869254,17179869254,17179886786,det_domain_cc,100.0,same domain+country: dimobitrust.org.uk|GB
17179869256,17179869256,17179893755,det_domain_cc,100.0,same domain+country: duboisdentistry.com|US
17179869256,17179869256,17179896792,det_domain_cc,100.0,same domain+country: duboisdentistry.com|US
17179869256,17179869256,17179900036,det_domain_cc,100.0,same domain+country: duboisdentistry.com|US
17179869256,17179869256,17179900829,det_domain_cc,100.0,same domain+country: duboisdentistry.com|US
17179869257,17179869257,17179899532,det_domain_cc,100.0,same domain+country: atlantica1947.com|BR
17179869260,17179869260,17179886335,det_domain_cc,100.0,same domain+country: bigrayandthekoolkats.com|US
17179869261,17179869261,17179870798,det_domain_cc,100.0,same domain+country: oregonwebpress.com|US
17179869261,17179869261,17179891490,det_domain_cc,100.0,same domain+country: oregonwebpress.com|US
17179869262,17179869262,17179894188,det_domain_cc,100.0,same domain+country: ameripriseadvisors.com|US
17179869262,17179869262,17179901270,det_domain_cc,100.0,same domain+country: ameripriseadvisors.com|US
17179869263,17179869263,17179889199,det_domain_cc,100.0,same domain+country: firstfarmbank.com|US
17179869263,17179869263,17179890049,det_domain_cc,100.0,same domain+country: firstfarmbank.com|US
17179869263,17179869263,17179892707,det_domain_cc,100.0,same domain+country: firstfarmbank.com|US
17179869230,17179869265,17179875192,det_domain_cc,100.0,same domain+country: ultrapetroleum.com.au|AU
17179869230,17179869265,17179891123,det_domain_cc,100.0,same domain+country: ultrapetroleum.com.au|AU
17179869230,17179869265,17179891336,det_domain_cc,100.0,same domain+country: ultrapetroleum.com.au|AU
17179869269,17179869269,17179890012,det_domain_cc,100.0,same domain+country: fmbanknym.com|US
17179869271,17179869271,17179869507,det_domain_cc,100.0,same domain+country: lipno.info|CZ
17179869271,17179869271,17179882828,det_domain_cc,100.0,same domain+country: lipno.info|CZ
17179869271,17179869271,17179885431,det_domain_cc,100.0,same domain+country: lipno.info|CZ
17179869271,17179869271,17179890328,det_domain_cc,100.0,same domain+country: lipno.info|CZ
17179869271,17179869271,17179902348,det_domain_cc,100.0,same domain+country: lipno.info|CZ
17179869273,17179869273,17179877102,det_domain_cc,100.0,same domain+country: toptiermoving.ca|CA
17179869273,17179869273,17179881712,det_domain_cc,100.0,same domain+country: toptiermoving.ca|CA
17179869274,17179869274,17179881479,det_domain_cc,100.0,same domain+country: corfuholidaytaxi.com|GR
17179869276,17179869276,17179901611,det_domain_cc,100.0,same domain+country: destiny-productions.co.uk|GB
17179869277,17179869277,17179896897,det_domain_cc,100.0,same domain+country: ing.com|US
17179869249,17179869279,17179896442,det_domain_cc,100.0,same domain+country: sslpools.co.uk|GB
17179869281,17179869281,17179901939,det_domain_cc,100.0,same domain+country: unit08.de|DE
17179869283,17179869283,17179871683,det_domain_cc,100.0,same domain+country: myriamlaradji.com|FR
17179869284,17179869284,17179892136,det_domain_cc,100.0,same domain+country: kayaskinclinic.com|AE
17179869284,17179869284,17179894714,det_domain_cc,100.0,same domain+country: kayaskinclinic.com|AE
17179869284,17179869284,17179899330,det_domain_cc,100.0,same domain+country: kayaskinclinic.com|AE
17179869285,17179869285,17179881998,det_domain_cc,100.0,same domain+country: arandadeduero.es|ES
17179869285,17179869285,17179898525,det_domain_cc,100.0,same domain+country: arandadeduero.es|ES
17179869286,17179869286,17179873350,fuzzy_name_plus,100.0,"name_score=100.0, block=geo1:US|carlsbad"
17179869286,17179869286,17179873665,det_domain_cc,100.0,same domain+country: snazzytraveler.com|US
17179869288,17179869288,17179901378,det_domain_cc,100.0,same domain+country: fcatransporteexecutivo.com.br|BR
17179869289,17179869289,17179901573,det_domain_cc,100.0,same domain+country: proactiv-gmbh.de|DE
17179869290,17179869290,17179882545,det_phone_cc,100.0,same phone+country: +443308185546|GB
17179869291,17179869291,17179886928,det_domain_cc,100.0,same domain+country: excellentplanejados.com.br|BR
17179869292,17179869292,17179873764,det_domain_cc,100.0,same domain+country: smartmaster.od.ua|UA
17179869292,17179869292,17179891127,det_domain_cc,100.0,same domain+country: smartmaster.od.ua|UA
17179869292,17179869292,17179896081,det_domain_cc,100.0,same domain+country: smartmaster.od.ua|UA
17179869295,17179869295,17179869877,det_domain_cc,100.0,same domain+country: guest-houses.in|IN
17179869295,17179869295,17179883694,det_domain_cc,100.0,same domain+country: guest-houses.in|IN
17179869295,17179869295,17179885454,det_domain_cc,100.0,same domain+country: guest-houses.in|IN
17179869297,17179869297,17179894908,det_domain_cc,100.0,same domain+country: sjillspurlindmd.org|US
17179869300,17179869300,17179901043,det_domain_cc,100.0,same domain+country: kftcu.com|US
17179869301,17179869301,17179883416,det_domain_cc,100.0,same domain+country: alancarrington.com|GB
17179869301,17179869301,17179901042,det_domain_cc,100.0,same domain+country: alancarrington.com|GB
17179869304,17179869304,17179891031,fuzzy_name_plus,100.0,"name_score=100.0, block=geo1:US|new brighton"
17179869304,17179869304,17179892382,det_domain_cc,100.0,same domain+country: terrafirmaestates.com|US
17179869305,17179869305,17179891825,det_domain_cc,100.0,same domain+country: oefentherapeutenalkmaar.nl|NL
17179869306,17179869306,17179879045,det_domain_cc,100.0,same domain+country: farmchain.in|IN
17179869307,17179869307,17179877694,det_domain_cc,100.0,same domain+country: carecutsknox.org|US
17179869307,17179869307,17179882998,det_domain_cc,100.0,same domain+country: carecutsknox.org|US
17179869307,17179869307,17179890453,det_domain_cc,100.0,same domain+country: carecutsknox.org|US
17179869314,17179869314,17179878790,det_domain_cc,100.0,same domain+country: zavas.si|SI
17179869314,17179869314,17179883685,det_domain_cc,100.0,same domain+country: zavas.si|SI
17179869314,17179869314,17179891630,det_domain_cc,100.0,same domain+country: zavas.si|SI
17179869314,17179869314,17179901428,det_domain_cc,100.0,same domain+country: zavas.si|SI
17179869315,17179869315,17179881852,det_domain_cc,100.0,same domain+country: derma-uro.com.br|BR
17179869315,17179869315,17179885181,det_domain_cc,100.0,same domain+country: derma-uro.com.br|BR
17179869316,17179869316,17179877005,det_domain_cc,100.0,same domain+country: teetimegolfpass.com|US
17179869316,17179869316,17179878622,det_domain_cc,100.0,same domain+country: teetimegolfpass.com|US
17179869317,17179869317,17179873173,det_domain_cc,100.0,same domain+country: fbceutawville.com|US
17179869317,17179869317,17179887709,det_domain_cc,100.0,same domain+country: fbceutawville.com|US
17179869317,17179869317,17179895999,det_domain_cc,100.0,same domain+country: fbceutawville.com|US
17179869319,17179869319,17179876487,det_domain_cc,100.0,same domain+country: esteticaparreno.es|ES
17179869320,17179869320,17179875568,det_domain_cc,100.0,same domain+country: ngastaffing.com|US
17179869320,17179869320,17179893531,det_domain_cc,100.0,same domain+country: ngastaffing.com|US
17179869322,17179869322,17179882496,det_domain_cc,100.0,same domain+country: neighborhoodescrow.com|US
17179869324,17179869324,17179873023,det_domain_cc,100.0,same domain+country: alphamarktec.com.br|BR
17179869324,17179869324,17179880672,det_domain_cc,100.0,same domain+country: alphamarktec.com.br|BR
17179869325,17179869325,17179895025,det_domain_cc,100.0,same domain+country: greendesignstudio.nl|NL
17179869326,17179869326,17179878287,fuzzy_name_plus,100.0,"name_score=100.0, block=geo2:IN|403512"
17179869327,17179869327,17179880123,det_domain_cc,100.0,same domain+country: restorehealthcounselling.co.uk|GB
17179869329,17179869329,17179890913,det_domain_cc,100.0,same domain+country: ocumc.org|US
17179869330,17179869330,17179871217,det_domain_cc,100.0,same domain+country: pukivn.com|VN
17179869330,17179869330,17179887371,det_domain_cc,100.0,same domain+country: pukivn.com|VN
17179869332,17179869332,17179872940,det_domain_cc,100.0,same domain+country: abigailandeye.co.uk|GB
17179869332,17179869332,17179881493,det_domain_cc,100.0,same domain+country: abigailandeye.co.uk|GB
17179869332,17179869332,17179884140,det_domain_cc,100.0,same domain+country: abigailandeye.co.uk|GB
17179869333,17179869333,17179884929,det_domain_cc,100.0,same domain+country: broadwayvh.com|US
17179869333,17179869333,17179885229,det_domain_cc,100.0,same domain+country: broadwayvh.com|US
17179869333,17179869333,17179897785,det_domain_cc,100.0,same domain+country: broadwayvh.com|US
17179869335,17179869335,17179872318,det_domain_cc,100.0,same domain+country: lion-avtoprokat.com.ua|UA
17179869336,17179869336,17179884828,det_domain_cc,100.0,same domain+country: hellweg.de|DE
17179869336,17179869336,17179885505,det_domain_cc,100.0,same domain+country: hellweg.de|DE
17179869336,17179869336,17179893894,det_domain_cc,100.0,same domain+country: hellweg.de|DE
17179869336,17179869336,17179894352,det_domain_cc,100.0,same domain+country: hellweg.de|DE
17179869336,17179869336,17179896204,det_domain_cc,100.0,same domain+country: hellweg.de|DE
17179869338,17179869338,17179892300,det_domain_cc,100.0,same domain+country: tonymaronni.com|US
17179869339,17179869339,17179894831,det_domain_cc,100.0,same domain+country: insu.eu.com|PL
17179869342,17179869342,17179881778,det_domain_cc,100.0,same domain+country: karwamotors.com|OM
17179869344,17179869344,17179872133,det_domain_cc,100.0,same domain+country: blazingroup.com|US
17179869344,17179869344,17179895089,det_domain_cc,100.0,same domain+country: blazingroup.com|US
17179869347,17179869347,17179873692,det_domain_cc,100.0,same domain+country: a-1-locksmith.com|US
17179869347,17179869347,17179892370,det_domain_cc,100.0,same domain+country: a-1-locksmith.com|US
17179869352,17179869352,17179899007,det_phone_cc,100.0,same phone+country: +19143458888|US
17179869353,17179869353,17179884195,det_domain_cc,100.0,same domain+country: nwcraiders.com|US
17179869353,17179869353,17179891259,det_domain_cc,100.0,same domain+country: nwcraiders.com|US
17179869355,17179869355,17179882074,det_domain_cc,100.0,same domain+country: ahsrcm.com|US
17179869355,17179869355,17179894801,det_domain_cc,100.0,same domain+country: ahsrcm.com|US
17179869356,17179869356,17179891138,det_domain_cc,100.0,same domain+country: eetwinkelpolly.nl|NL
17179869356,17179869356,17179895188,det_domain_cc,100.0,same domain+country: eetwinkelpolly.nl|NL
17179869356,17179869356,17179902615,det_domain_cc,100.0,same domain+country: eetwinkelpolly.nl|NL
17179869358,17179869358,17179875477,det_phone_cc,100.0,same phone+country: +12763378784|US
17179869359,17179869359,17179882221,det_domain_cc,100.0,same domain+country: redsakura.com.tw|TW
17179869361,17179869361,17179892213,det_domain_cc,100.0,same domain+country: heritageheatinginc.com|CA
17179869362,17179869362,17179882299,det_domain_cc,100.0,same domain+country: kamloopstravelworld.com|CA
17179869362,17179869362,17179899121,det_domain_cc,100.0,same domain+country: kamloopstravelworld.com|CA
17179869299,17179869364,17179893941,det_domain_cc,100.0,same domain+country: joyofcommunication.co.uk|GB
17179869365,17179869365,17179880258,det_domain_cc,100.0,same domain+country: volkswagenmadras.com|IN
17179869365,17179869365,17179880516,det_domain_cc,100.0,same domain+country: volkswagenmadras.com|IN
17179869366,17179869366,17179881234,det_domain_cc,100.0,same domain+country: restorationchurchbp.org|US
17179869366,17179869366,17179901733,det_domain_cc,100.0,same domain+country: restorationchurchbp.org|US
17179869367,17179869367,17179883140,det_domain_cc,100.0,same domain+country: voalis.com|BR
17179869368,17179869368,17179886349,det_domain_cc,100.0,same domain+country: portspecialisten.dk|DK
17179869370,17179869370,17179894753,det_domain_cc,100.0,same domain+country: ubf.lk|LK
17179869370,17179869370,17179899333,det_domain_cc,100.0,same domain+country: ubf.lk|LK
17179869375,17179869375,17179900957,det_domain_cc,100.0,same domain+country: healthnet-rock.org|US
17179869376,17179869376,17179881842,det_domain_cc,100.0,same domain+country: wok-grill.fr|FR
17179869376,17179869376,17179891636,det_domain_cc,100.0,same domain+country: wok-grill.fr|FR
17179869376,17179869376,17179891892,det_domain_cc,100.0,same domain+country: wok-grill.fr|FR
17179869376,17179869376,17179901543,det_domain_cc,100.0,same domain+country: wok-grill.fr|FR
17179869377,17179869377,17179871121,det_domain_cc,100.0,same domain+country: groupe-sos.org|FR
17179869377,17179869377,17179886462,det_domain_cc,100.0,same domain+country: groupe-sos.org|FR
17179869378,17179869378,17179894314,det_domain_cc,100.0,same domain+country: saltro.nl|NL
17179869380,17179869380,17179874491,det_domain_cc,100.0,same domain+country: paulvangeijn.nl|NL
17179869381,17179869381,17179871254,det_domain_cc,100.0,same domain+country: timpsonsecurity.co.uk|GB
17179869381,17179869381,17179873187,det_domain_cc,100.0,same domain+country: timpsonsecurity.co.uk|GB
17179869381,17179869381,17179886837,det_domain_cc,100.0,same domain+country: timpsonsecurity.co.uk|GB
17179869381,17179869381,17179891688,det_domain_cc,100.0,same domain+country: timpsonsecurity.co.uk|GB
17179869381,17179869381,17179897074,det_domain_cc,100.0,same domain+country: timpsonsecurity.co.uk|GB
17179869382,17179869382,17179871515,det_domain_cc,100.0,same domain+country: mrw-walz.de|DE
17179869383,17179869383,17179882138,det_domain_cc,100.0,same domain+country: asialink.org|GB
17179869385,17179869385,17179884117,det_domain_cc,100.0,same domain+country: gatehousegolfclub.com|GB
17179869386,17179869386,17179894655,det_domain_cc,100.0,same domain+country: avangard.ru|RU
17179869386,17179869386,17179895880,det_domain_cc,100.0,same domain+country: avangard.ru|RU
17179869386,17179869386,17179899346,det_domain_cc,100.0,same domain+country: avangard.ru|RU
17179869387,17179869387,17179897313,det_domain_cc,100.0,same domain+country: daolmeul.nl|NL
17179869388,17179869388,17179881296,det_domain_cc,100.0,same domain+country: kielerbootsschau.de|DE
17179869390,17179869390,17179902081,det_domain_cc,100.0,same domain+country: thestateroompresents.com|US
17179869390,17179869390,17179902088,det_domain_cc,100.0,same domain+country: thestateroompresents.com|US
17179869391,17179869391,17179870984,det_domain_cc,100.0,same domain+country: pontefractconservativeclub.co.uk|GB
17179869391,17179869391,17179883159,det_domain_cc,100.0,same domain+country: pontefractconservativeclub.co.uk|GB
17179869391,17179869391,17179900643,det_domain_cc,100.0,same domain+country: pontefractconservativeclub.co.uk|GB
17179869392,17179869392,17179889279,det_domain_cc,100.0,same domain+country: newhopenortheast.co.uk|GB
17179869392,17179869392,17179901439,det_domain_cc,100.0,same domain+country: newhopenortheast.co.uk|GB
17179869395,17179869395,17179869663,det_domain_cc,100.0,same domain+country: nanconvention.com|IN
17179869396,17179869396,17179880760,det_domain_cc,100.0,same domain+country: padelkings.nl|NL
17179869397,17179869397,17179870182,det_domain_cc,100.0,same domain+country: fusspflege-barg.de|DE
17179869398,17179869398,17179892724,det_domain_cc,100.0,same domain+country: neosisyazilim.com|TR
17179869400,17179869400,17179895304,det_phone_cc,100.0,same phone+country: +6281333206781|ID
17179869401,17179869401,17179871261,det_domain_cc,100.0,same domain+country: kafelomaverde.com|CO
17179869401,17179869401,17179884603,det_domain_cc,100.0,same domain+country: kafelomaverde.com|CO
17179869402,17179869402,17179893062,det_domain_cc,100.0,same domain+country: centraldascarretas.com.br|BR
17179869404,17179869404,17179880330,det_phone_cc,100.0,same phone+country: +18557337333|US
17179869404,17179869404,17179889281,det_domain_cc,100.0,same domain+country: texaslandry.com|US
17179869404,17179869404,17179900914,det_phone_cc,100.0,same phone+country: +18557337333|US
17179869405,17179869405,17179889452,det_domain_cc,100.0,same domain+country: famularis.com|US
17179869406,17179869406,17179874378,det_domain_cc,100.0,same domain+country: klinikasfera.pl|PL
17179869407,17179869407,17179876733,det_domain_cc,100.0,same domain+country: felsenkeller-champignons.de|DE
17179869408,17179869408,17179885994,det_domain_cc,100.0,same domain+country: gchm.edu.np|NP
17179869410,17179869410,17179887788,det_domain_cc,100.0,same domain+country: manoirstbruno.com|CA
17179869410,17179869410,17179900785,det_domain_cc,100.0,same domain+country: manoirstbruno.com|CA
17179869411,17179869411,17179877332,det_domain_cc,100.0,same domain+country: mycoastalwealth.com|US
17179869411,17179869411,17179888710,det_domain_cc,100.0,same domain+country: mycoastalwealth.com|US
17179869411,17179869411,17179892848,det_domain_cc,100.0,same domain+country: mycoastalwealth.com|US
17179869411,17179869411,17179898115,det_domain_cc,100.0,same domain+country: mycoastalwealth.com|US
17179869412,17179869412,17179875853,det_domain_cc,100.0,same domain+country: rikets.ee|EE
17179869412,17179869412,17179890890,det_domain_cc,100.0,same domain+country: rikets.ee|EE
17179869412,17179869412,17179895778,det_domain_cc,100.0,same domain+country: rikets.ee|EE
17179869413,17179869413,17179885174,det_domain_cc,100.0,same domain+country: armourbody.com|US
17179869413,17179869413,17179901419,det_domain_cc,100.0,same domain+country: armourbody.com|US
17179869414,17179869414,17179896508,det_domain_cc,100.0,same domain+country: fluffaholic.com|US
17179869415,17179869415,17179900696,det_domain_cc,100.0,same domain+country: theitalianjob.co.uk|GB
17179869416,17179869416,17179877197,det_domain_cc,100.0,same domain+country: qwikstix.com|US
17179869417,17179869417,17179877825,det_domain_cc,100.0,same domain+country: saybrookcapital.com|US
17179869417,17179869417,17179889135,det_domain_cc,100.0,same domain+country: saybrookcapital.com|US
17179869417,17179869417,17179895092,det_domain_cc,100.0,same domain+country: saybrookcapital.com|US
17179869419,17179869419,17179877349,det_domain_cc,100.0,same domain+country: major-toitures.ch|CH
17179869419,17179869419,17179892957,det_domain_cc,100.0,same domain+country: major-toitures.ch|CH
17179869421,17179869421,17179900875,det_domain_cc,100.0,same domain+country: handbackrehab.com|US
17179869423,17179869423,17179869870,det_domain_cc,100.0,same domain+country: holstein-kiel.de|DE
17179869424,17179869424,17179898805,det_domain_cc,100.0,same domain+country: lanchonetequeromais.com.br|BR
17179869429,17179869429,17179883573,det_domain_cc,100.0,same domain+country: hawaiinails.com|US
17179869429,17179869429,17179893725,det_domain_cc,100.0,same domain+country: hawaiinails.com|US
17179869431,17179869431,17179893881,det_domain_cc,100.0,same domain+country: kunstencentrumk38.nl|NL
17179869432,17179869432,17179890502,det_domain_cc,100.0,same domain+country: dorfladen-fuerstenberg.de|DE
17179869434,17179869434,17179873576,det_domain_cc,100.0,same domain+country: saharvosk.ru|RU
17179869434,17179869434,17179874270,det_domain_cc,100.0,same domain+country: saharvosk.ru|RU
17179869434,17179869434,17179893506,det_domain_cc,100.0,same domain+country: saharvosk.ru|RU
17179869434,17179869434,17179895176,det_domain_cc,100.0,same domain+country: saharvosk.ru|RU
17179869434,17179869434,17179899092,det_domain_cc,100.0,same domain+country: saharvosk.ru|RU
17179869434,17179869434,17179901435,det_domain_cc,100.0,same domain+country: saharvosk.ru|RU
17179869434,17179869434,17179902240,det_domain_cc,100.0,same domain+country: saharvosk.ru|RU
17179869436,17179869436,17179897498,det_domain_cc,100.0,same domain+country: fribel.com|US
17179869438,17179869438,17179887123,det_phone_cc,100.0,same phone+country: +16104234300|US
17179869439,17179869439,17179879491,det_domain_cc,100.0,same domain+country: pizzarialuzzo.pt|PT
17179869439,17179869439,17179887494,det_domain_cc,100.0,same domain+country: pizzarialuzzo.pt|PT
17179869439,17179869439,17179888528,det_domain_cc,100.0,same domain+country: pizzarialuzzo.pt|PT
17179869439,17179869439,17179888947,det_domain_cc,100.0,same domain+country: pizzarialuzzo.pt|PT
17179869439,17179869439,17179890412,det_domain_cc,100.0,same domain+country: pizzarialuzzo.pt|PT
17179869439,17179869439,17179890668,det_domain_cc,100.0,same domain+country: pizzarialuzzo.pt|PT
17179869440,17179869440,17179877535,det_domain_cc,100.0,same domain+country: mobelrias.es|ES
17179869440,17179869440,17179880345,det_domain_cc,100.0,same domain+country: mobelrias.es|ES
17179869441,17179869441,17179875889,det_domain_cc,100.0,same domain+country: bostonblinds.com|US
17179869441,17179869441,17179885158,det_domain_cc,100.0,same domain+country: bostonblinds.com|US
17179869441,17179869441,17179898321,det_domain_cc,100.0,same domain+country: bostonblinds.com|US
17179869442,17179869442,17179879440,det_domain_cc,100.0,same domain+country: krc.ch|CH
17179869442,17179869442,17179898950,det_domain_cc,100.0,same domain+country: krc.ch|CH
17179869442,17179869442,17179901511,det_domain_cc,100.0,same domain+country: krc.ch|CH
17179869434,17179869443,17179870281,det_domain_cc,100.0,same domain+country: saharvosk.ru|RU
17179869434,17179869443,17179873576,det_domain_cc,100.0,same domain+country: saharvosk.ru|RU
17179869434,17179869443,17179874270,det_domain_cc,100.0,same domain+country: saharvosk.ru|RU
